text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
program jamin hilang kerja harap lindung kerja dampak putus hubung kerja,"['ekonomi', 'adadikompas']",2023-01-16 13:37:01,,in,hariankompas,272.0,276265.0,"Palmerah, Jakarta",False,0,0,0,424,[],['Cakupan Penerima Manfaat Jaminan Kehilangan Pekerjaan Perlu Diperluas'],,,,
badai sistem kapitalisme negara lindung kerja jamin sedia lapang kerja cari nafkah islam kaffah,"['generasimudapimpinperubahan', 'selamatkangenerasidenganislam', 'islamkaffah']",2023-01-16 13:39:09,,in,Bungsu1970,13.0,1803.0,,False,0,0,0,4,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
kuis,"['thelastofus', 'ดิวอริสรา', 'missuniverse2022', 'snow', 'yargı', 'argentina', 'supersupercopa', 'bbtitan', 'irgcterrorists', 'layoffs', 'bluemonday', 'biggboss16']",2023-01-16 14:02:43,,in,sanyareddy1,673.0,77.0,"Mumbai, India",False,0,0,0,90,[],['General knowledge| GK Quiz| Questions and answers| General awareness'],,,,
emang pikirin,"['missuniverse2022', 'layoffs']",2023-01-16 14:11:48,,in,nmeanyo,18.0,276.0,,False,0,0,0,229,[],['Yrama Widya - Buku Emang (PERLU) Gua Pikirin? - Rp64.000'],,,,
seni tinggal bumi,"['missuniverse2022', 'layoffs']",2023-01-16 14:15:54,,in,nmeanyo,18.0,276.0,,False,0,0,0,219,[],['Seni Tinggal di Bumi - Rp52.000'],,,,
ngeri capai juta bukti kapitalisme abai hak hak kerja video,['islamkaffah'],2023-01-16 14:40:59,,in,kerupukrenyah15,67.0,917.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar catat tenaga kerja alami sektor industri startup islam pandang,['islamkaffah'],2023-01-16 14:42:38,,in,baksoangetenak,68.0,965.0,,False,0,0,0,8,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil solusi islam video,['islamkaffah'],2023-01-16 14:45:48,,in,UmmuSholahuddin,94.0,934.0,,False,0,0,0,2,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
sistem kapitalisme posisi buruh lemah rawan kondisi ekonomi saing bisnis stabil solusi islam dapat islam jamin penuh kerja cari nafkah,['islamkaffah'],2023-01-16 14:48:57,,in,UmmuFatih2013,91.0,941.0,,False,0,0,0,6,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
usaha hidup sistem kapitalisme ambil solusi kondisi ekonomi saing bisnis stabil bukti sistem kapitalisme jamin penuh kerja cari nafkah,['islamkaffah'],2023-01-16 14:51:34,,in,KayyisahUmmu,85.0,924.0,,False,0,0,0,10,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
milu,"['ดิวอริสรา', 'layoffs', 'golkarindonesia', 'airlanggahartarto', 'bbtitan']",2023-01-16 14:58:36,,in,2024Kerja,22.0,81.0,"Kebayoran Lama, Indonesia",False,0,0,0,1452,[],[],,,,
mundur demokrasi sebab kemundurankemunduran,"['airlanggahartarto', 'golkarindonesia', 'pemiluserentak2024', 'thelastofus', 'layoffs', 'خليجي_25']",2023-01-16 15:19:32,,in,PembawaPerubahn,56.0,76.0,,False,0,0,0,15,[],[],,,,
karyawan gelar audiensi dprd kota serang isu sangon sorot,"['phk', 'komisiiidprdkotaserang', 'pemutusanhubungankerja']",2023-01-16 15:21:01,,in,GelumpaiNews,24.0,964.0,,False,0,0,0,11,[],"['Karyawan OPPO Gelar Audiensi dengan DPRD Kota Serang, Isu PHK dan Pesangon Jadi Sorotan']",,,,
kab dikhegi boss ko meri mehnat via,"['officememe', 'layoffs']",2023-01-16 15:36:26,,in,lit_as_prakash,282.0,2470.0,"Shimla, India",False,0,0,0,88,['youtube'],['Kab dekhegi boss ko meri Mehnat?'],,,,
pehle ladki kaat jati thi ab it usaha,['layoffs'],2023-01-16 15:43:36,,in,helix0263,99.0,171.0,"Bareilly, India",False,1,0,0,314,[],[],,,,
strategi indonesia redam badai,"['beritajogja', 'jogja', 'jogjaistimewa']",2023-01-16 15:54:04,,in,Harian_Jogja,13.0,473364.0,"Yogyakarta, Indonesia",False,0,0,0,310,[],['Begini Strategi Indonesia Meredam Badai PHK 2023 - Harianjogja.com'],,,,
beshak allah de kr or le kr azmata hai,"['ดิวอริสรา', 'layoffs', 'خليجي_25', 'supersupercopa', 'bbtitans2023', 'bbtitan']",2023-01-16 16:16:26,,in,Adeeli_06,131.0,206.0,"Islamabad, Pakistan",False,0,0,0,33,[],[],,,,
kondisi ekonomi saing bisnis stabil bukti posisi buruh lemah kontrak kerja sistem kapitalisme solusi islam dapat islam jamin penuh kerja cari nafkah,['islamkaffah'],2023-01-16 16:22:18,,in,hijabku05,16.0,469.0,,False,0,0,0,10,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar catat ribu tenaga kerja alami sektor industri startup solusi islam islam jamin penuh kerja cari nafkah,['islamkaffah'],2023-01-16 16:27:22,,in,oryzasav,6.0,420.0,,False,0,0,0,14,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
akun ig cepat folowers tambah taut,"['layoffs', 'affmitsubishielectriccup2022', 'snow']",2023-01-16 17:03:01,,in,andika1_dwi,1.0,8.0,,False,0,0,0,50,[],['Redirect...'],,,,
ayes ignore kar ka dakho,"['missuniverse2022', 'snow', 'layoffs', 'كاس_الخليج', 'israel']",2023-01-16 17:11:26,,in,Zee_s_47,209.0,43.0,,False,0,0,0,780,[],[],,,,
pilih nih,"['ดิวอริสรา', 'missuniverse2022', 'layoffs', 'snow']",2023-01-16 17:34:21,,in,damai5ejahtera,90.0,78.0,,False,0,0,0,73,[],[],,,,
temu baseus encok tws plus soft case silikon transparan motif pita mutiara imitasi earphone potong,"['shopeeid', 'ดิวอริสรา', 'missuniverse2022', '8ternityofgfriend', 'layoffs']",2023-01-16 17:49:11,,in,idejualanku,448.0,42680.0,"Jakarta Selatan, DKI Jakarta",False,0,0,0,918,[],[],,,,
salam haters kaha ho ajkal ao phir ye important ap kelye hy pundit sahib,['layoffs'],2023-01-16 17:51:17,,in,fakhareditz,238.0,47.0,,False,0,1,0,773,"['cric_pundit', 'balochiki', 'aishhha12', 'fakhar3939_', 'fakharzaman_fan', 'fatimaa496', 'imumair56', 'cric_pundit']",[],,,,
galu bett anggurin ayang,"['8ternityofgfriend', 'layoffs', 'missvenezuela2023']",2023-01-16 17:57:00,,in,Khoerud86215920,208.0,220.0,"DKI Jakarta, Indonesia",False,0,0,0,134,[],[],,,,
diam korban jura orang rezim jokowi masuk tka cina makzul paksa jokowi duga ijazah palsu,['tkachinamakinberingas'],2023-01-16 18:02:45,['quoted'],in,FR33D0ML4ND,5000.0,20338.0,,False,9,1,0,154,[],[],,,,
the man rev victor kus boateng aka kwabena adu gyamfi the future is pregnant,['phk'],2023-01-16 18:13:16,,in,PrinceHenry_PHK,8164.0,203045.0,Ghana,False,4,0,1,2576,[],[],,,,
nike my manager is disaster nke ua addyy lulu,"['layoff', 'layoffs', 'justdoit', 'nike', 'recession', 'redundancy', 'jobcuts', 'apparel', 'shoes', 'joblosses', 'economy', 'beaverton', 'oregon', 'oregonjobs']",2023-01-16 19:01:30,,in,TheLayoffBot,303.0,34146.0,,False,0,0,0,81,[],['My manager is a disaster - post regarding Nike Inc. layoffs'],,,,
nike days in person nke ua addyy lulu,"['layoff', 'layoffs', 'justdoit', 'nike', 'recession', 'redundancy', 'jobcuts', 'apparel', 'shoes', 'joblosses', 'economy', 'beaverton', 'oregon', 'oregonjobs']",2023-01-16 19:02:36,,in,TheLayoffBot,303.0,34146.0,,False,0,0,0,18,[],['5 days in person - post regarding Nike Inc. layoffs'],,,,
besar catat ribu tenaga kerja alami sektor industri startup dapat islam jamin penuh kerja,['islamkaffah'],2023-01-16 19:11:03,,in,ZildanQ,16.0,332.0,,False,0,0,0,1,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
besar catat ribu tenaga kerja alami sektor industri startup islam jamin penuh kerja cari nafkah,['islamkaffah'],2023-01-16 19:15:39,,in,FitriVigo,1096.0,3880.0,Bumi Allah 😇,False,0,0,0,5,[],"['Ngeri! PHK Mencapai 1,6 Juta, Kapitalisme Abaikan Hak-hak Pekerja| Serba-Serbi MMC']",,,,
ganjar silaturrahmi santri pesan jaga interaksi bantu pssi wulan guritno sinta firaun tka cina iphone kuat maruf nepal apel pagi untung selasa,['layoffs'],2023-01-16 22:08:34,,in,rita_nayla,1063.0,148.0,"Bogor, Jawa Barat",False,0,0,0,1342,[],[],,,,
kerja sektor manufaktur negeri kerja baik airlangga optimis,['percayaperppuciptakerja'],2023-01-17 01:00:00,,in,v3ve_dwi,51.0,241.0,,False,0,0,0,12,[],[],,,,
alhamdulillah saudara saudara hilang kerja pabrik,['percayaperppuciptakerja'],2023-01-17 01:00:00,,in,Mejiku82,2.0,58.0,,False,0,0,0,22,[],[],,,,
pmi manufaktur airlangfa optimis,['percayaperppuciptakerja'],2023-01-17 01:00:00,,in,Marianameri4,1.0,89.0,,False,0,0,0,10,[],[],,,,
your informasi pmi manufaktur airlangga optimistis,['percayaperppuciptakerja'],2023-01-17 01:00:01,,in,Yonosaputr,0.0,139.0,,False,0,0,0,14,[],[],,,,
optimis indonesia,['percayaperppuciptakerja'],2023-01-17 01:00:01,,in,KatherineLata10,0.0,164.0,,False,0,0,0,18,[],[],,,,
airlangga hartarto sebut kerja sektor manufaktur negeri baik airlangga optimis,['percayaperppuciptakerja'],2023-01-17 01:00:02,,in,Danisa_an,5.0,115.0,,False,0,0,0,11,[],[],,,,
pmi manufaktur airlangga optimisme,['percayaperppuciptakerja'],2023-01-17 01:00:21,,in,alanwaldiee,22.0,65.0,,False,0,0,0,8,[],[],,,,
airlangga kerja sektor manufaktur negeri baik airlangga optimistis,['percayaperppuciptakerja'],2023-01-17 01:00:30,,in,galangfer5,14.0,175.0,,False,0,0,0,11,[],[],,,,
menko airlangga optimis,['percayaperppuciptakerja'],2023-01-17 01:00:31,,in,sellyzi,25.0,219.0,,False,0,0,0,7,[],[],,,,
kerja sektor manufaktur baik menko airlangga optimistis,['percayaperppuciptakerja'],2023-01-17 01:00:31,,in,Siaakasepp,1.0,178.0,,False,0,0,0,19,[],[],,,,
pmi manufaktur optimis,['percayaperppuciptakerja'],2023-01-17 01:00:37,,in,GilangHerring,7.0,23.0,,False,0,0,0,17,[],[],,,,
airlangga optimis pmi manufaktur ads,['percayaperppuciptakerja'],2023-01-17 01:01:51,,in,Nien1708,1153.0,7639.0,,False,1,0,0,38,[],[],,,,
pmi munafaktur airlangga optimis,['percayaperppuciptakerja'],2023-01-17 01:02:02,,in,kholilmohsin,1.0,132.0,,False,0,0,0,14,[],[],,,,
bagus pmi manufaktur ta nih,['percayaperppuciptakerja'],2023-01-17 01:07:43,,in,11raa_,89.0,381.0,,False,0,0,0,16,[],[],,,,
pmi manufaktur menko airlangga hartarto optimis kuat ekonomi indonesia,['percayaperppuciptakerja'],2023-01-17 01:15:23,,in,Carlamaya_,965.0,3411.0,Klaten,False,0,0,0,15,[],[],,,,
pmi manufaktur airlangga pasti,['percayaperppuciptakerja'],2023-01-17 01:27:00,,in,mimicutiiee,255.0,6077.0,,False,0,0,0,11,[],[],,,,
dpp spn gni terima serikat buruh urus diphk,"['morowaliutara', 'serikatburuh']",2023-01-17 02:27:28,,in,fajaronline,92.0,347269.0,"Jakarta, Indonesia",False,0,0,0,60,[],"['DPP SPN Sebut PT GNI Tak Mau Terima Ada Serikat Buruh, Pengurus Bahkan Di-PHK']",,,,
twitter dadak cs respon jual paksa ceo apus bio instagram linked in alias layoff situs akses akun ig komen limit tamasia,['opentowork'],2023-01-17 02:39:04,,in,InvestmentJunk,46.0,2.0,,False,0,0,0,325,['tamasia_id'],[],,,,
atas miskin ekstrem akibat stunting tenaga kerja besar bahan pokok turun kasus tambah,['islamkaffah'],2023-01-17 03:36:29,,in,lovers_arch45,13.0,985.0,,False,0,0,0,14,[],['Kemiskinan Ekstrem Mengakibatkan Darurat Stunting | Serba-serbi MMC'],,,,
kapitalisme sebab timpang sosial miskin ekstrem rajalela harga butuh pokok langit stunting sulit atas solusi islam,['islamkaffah'],2023-01-17 03:41:31,,in,ShafeeaTitania,8.0,964.0,,False,1,0,0,17,[],['Kemiskinan Ekstrem Mengakibatkan Darurat Stunting | Serba-serbi MMC'],,,,
cak imin dorong perintah atas gejolak sosial,"['merahputihcom', 'pemerintah', 'phk', 'ekonomi']",2023-01-17 04:00:00,,in,newsmerahputih,200.0,140882.0,Jakarta,False,0,0,0,7,[],"['PHK Massal Intai Indonesia, Cak Imin Dorong Pemerintah Atasi Gejolak Sosial']",,,,
badai ide lpkia undang alumni angkat ikut karir hadir puluhn usaha muka indonesia rekrutmen lulusanmahasiswa lpkia,"['milpkia', 'adbislpkia']",2023-01-17 04:04:18,,in,IDE_LPKIA,1.0,61.0,Jl Soekarno Hatta 456 Bandung,False,0,0,0,22,[],"['HOME - Institut Digital Ekonomi LPKIA Bandung', 'Beranda']",,,,
airlangga sebut kerja sektor manufaktur negeri baik optimis irul pcos untung,['beomgyudeservebetter'],2023-01-17 04:24:00,,in,Sharond97066574,6.0,60.0,,False,0,0,0,2,[],[],,,,
khawatir allianz trade bangkrut global persen imbas tutup pabrik besar,['bersatuekonomikuat'],2023-01-17 05:00:00,,in,ryandalass,5.0,200.0,,False,0,0,0,9,[],[],,,,
khawatir allianz trade bangkrut global persen imbas tutup pabrik,['bersatuekonomikuat'],2023-01-17 05:00:15,,in,marsha_yup,279.0,1804.0,,False,0,0,0,18,[],[],,,,
allianz trade bangkrut global persen imbas tutup pabrik besar,['bersatuekonomikuat'],2023-01-17 05:00:30,,in,AyuAnanta60,1.0,36.0,,False,0,0,0,4,[],[],,,,
dunia mmng megap buru brdmpk indonesia allianz trade bangkrut global akn akibat minta barang indonesia pasar dunia terkoreksipabrik mentp usaha phk an,['bersatuekonomikuat'],2023-01-17 05:00:31,,in,inrawrr,1019.0,53577.0,Bandung,False,0,0,0,71,[],[],,,,
jurus perintah kurang badai indonesia,"['sariagri', 'pertanian']",2023-01-17 05:06:33,,in,sariagri_id,0.0,44153.0,Indonesia,False,0,0,0,8,[],['Ini Jurus Pemerintah Kurangi Badai PHK di Indonesia'],,,,
special dedication addo dankwa bawumia and rev victor kus boateng aka kwabena adu gyamfi and all members of duna media the future is pregnant,['phk'],2023-01-17 05:45:39,,in,PrinceHenry_PHK,8164.0,203045.0,Ghana,False,4,0,3,2130,['nakufoaddo'],[],,,,
airlangga sebut kerja sektor manufaktur negeri baik optimis kaveh pkb ulama satu ciplukan pcos untung,['wayv_4thanniversary'],2023-01-17 06:06:25,,in,Stormy15909228,14.0,27.0,,False,0,0,0,19,[],[],,,,
tatu terang resesi ekonomi harap kader partai golkar tingkat eksekutif legislatif turun tangan antisipasi tekan dampak negatif,"['golkarindonesia', 'airlanggahartarto']",2023-01-17 06:47:57,,in,golkar_id,162.0,6069.0,Jl Anggrek Neli Murni Jakarta ,False,2,0,0,63,[],['Ketua Golkar Banten Instruksikan Seluruh Kader Antisipasi Dampak Resesi & PHK - Golkar Indonesia'],,,,
rev victor kus boateng alias kwabena adu gyamfi,['phk'],2023-01-17 08:03:07,,in,PrinceHenry_PHK,8164.0,203045.0,Ghana,False,1,0,0,538,[],[],,,,
ratus karyawan pecat usaha tuding gara gara suap korupsi,['phk'],2023-01-17 08:38:25,,in,KoranTJVideo,9.0,1736.0,,False,0,0,0,48,[],[],,,,
crypto televisi binance lebar sayap uni eropa tenaga kerja awas resesi lain sumber crypto daily indonesia langgan tabloid crypto tenagakerja,"['binance', 'cryptocomphk20', 'resesi2023']",2023-01-17 09:34:06,,in,TabloidCrypto,6.0,1142.0,Indonesia,False,0,0,0,34,[],"['Crypto.com: The best place to buy Bitcoin, Ethereum, and 250+ altcoins', 'Binance Memperlebar Sayapnya di Uni Eropa, Crypto.com PHK 20% Tenaga Kerja, Awas Resesi 2023 & dll.!']",,,,
menko ekonomi airlangga hartarto sebut anggar perintah pusat daerah dorong serap produk negeri cegah risiko potensi jangka pendek,"['partaigolkar', 'airlanggahartarto', 'golkarpedia', 'airlanggahartarto']",2023-01-17 10:14:21,,in,Golkar_News,22.0,3583.0,,False,12,0,0,179,[],[],,,,
marak usaha laku golkar banten intruksikan kader antisipasi dampak,"['bantenregion', 'banten', 'golkar', 'resesi']",2023-01-17 10:59:07,,in,SatelitNewsID,60.0,3238.0,Kota Tangerang,False,0,0,0,2,[],"['Marak Perusahaan Lakukan PHK, Golkar Banten Intruksikan Kader Antisipasi Dampaknya']",,,,
kucing untung kena kantor kerja indonesia dampak henti karyawannya jelas,"['phk', 'startup', 'startup']",2023-01-17 11:07:48,['replied_to'],in,jabardigital,50.0,1357.0,"Bandung, Jawa Barat",False,0,0,0,108,[],"['Gelombang PHK Startup Mengancam Dunia, Bagaimana dengan Indonesia?']",,,,
ketua golkar banten intruksikan kader antisipasi dampak resesi,"['bantenregion', 'antisipasiresesidanphk']",2023-01-17 11:20:11,,in,SatelitNewsID,60.0,3238.0,Kota Tangerang,False,0,0,0,3,[],['Ketua Golkar Banten Intruksikan Kader Antisipasi Dampak Resesi dan PHK'],,,,
laku curi jakbar aku habis kena butuh uang biaya kontra makan,"['newsupdate', 'news', 'update']",2023-01-17 11:24:37,,in,kumparan,3.0,953869.0,,True,2,0,0,1117,[],"['Kena PHK, Pria di Jakbar Nekat Curi Motor untuk Bayar Kontrakan']",,,,
teradata let get woke tdc,"['teradata', 'layoff', 'layoffs', 'tdc', 'sandiego', 'database', 'analytics', 'hadoop', 'bigdata', 'jobcuts', 'economy', 'recession', 'reorg', 'storage', 'databases']",2023-01-17 12:02:04,,in,TheLayoffBot,303.0,34146.0,,False,1,0,0,72,[],['Let’s get woke! - post regarding Teradata Corp. layoffs'],,,,
airlangga tekan,"['bbtitans2023', 'snow', 'airlanggahartarto', 'golkarindonesia']",2023-01-17 15:21:11,,in,mtrainds,56.0,77.0,,False,0,0,0,309,[],[],,,,
alas nikomas gemilang tawar karyawan resign partai buruh angkat bicara,"['phk', 'sepatu']",2023-01-17 18:45:39,,in,agay6,86.0,766.0,bojong cikupa tangerang,False,0,0,0,36,[],"['Alasan PT Nikomas Gemilang Tawarkan 1.600 Karyawan Untuk Resign, Hingga Partai Buruh Angkat Bicara - Palima']",,,,
muhaimin mewantiwanti perintah ancam gejolak sosial akibat,['temponasional'],2023-01-17 22:18:32,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,1356,[],['Muhaimin Mulai Mewanti-wanti Pemerintah Soal Ancaman Gejolak Sosial Akibat PHK Massal'],,,,
desak skema sangon perppu ciptakerja,['hlkompasiana'],2023-01-18 00:30:04,,in,kompasiana,90.0,834995.0,Indonesia,False,0,0,0,166,[],['Mendesak Skema Pesangon PHK dalam Perppu Cipta Kerja'],,,,
bicara putus butuh desak pasti,['headline'],2023-01-18 00:36:22,,in,kompasiana,90.0,834995.0,Indonesia,False,0,0,0,180,[],['Mendesak Skema Pesangon PHK dalam Perppu Cipta Kerja'],,,,
langkah microsoft karyawan sektor teknologi tekan,"['kumparanbisnis', 'bisnisupdate', 'phk']",2023-01-18 02:36:09,,in,kumparan,3.0,953869.0,,True,0,0,0,868,[],['Microsoft Bakal PHK 11.000 Karyawan'],,,,
langkah strategis siap perintah badai cegah anak nabi musa cak nun goreng irul shopee untung,"['jokowi', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri']",2023-01-18 03:03:30,,in,Suara62,2199.0,1188.0,,False,1,0,0,112,[],[],,,,
ribu karyawan microsoft anggur,"['news', 'microsoft']",2023-01-18 03:09:14,,in,Muhamma17714494,50.0,348.0,,False,0,0,0,24,[],"[""kabaris | Berita Terbaru Internasional, Nasional | Olahraga: PHK Lagi, 11 Ribu Karyawan Microsoft Jadi 'Menganggur'""]",,,,
segmen umkm topang tumbuh ekonomi butuh dukung serap tenaga kerja kena,['korantempo'],2023-01-18 03:20:24,,in,korantempo,24.0,650491.0,Indonesia,True,2,1,1,2227,[],"['UMKM, Benteng Resesi Global 2023']",,,,
kelas microsoft ribu karyawan,"['uzoneid', 'lifestyle', 'viral']",2023-01-18 03:50:05,,in,uzoneindonesia,54.0,109398.0,Indonesia,False,0,0,0,44,[],"['Sudah 2023, Sekelas Microsoft Masih PHK 11 Ribu Karyawan']",,,,
khawatir perintah siap strategi badai anak nabi musa cak nun goreng shopee untung,"['jokowi', 'jokowipresidenku', 'nkrimajubersamajokowi', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri']",2023-01-18 04:03:30,,in,Suara62,2199.0,1188.0,,False,1,0,0,260,[],[],,,,
perppu ciptakerja jamin sejahtera kerja kerja kena jamin hilang kerja gaji latih retraining bantu,['ciptakersejahterakanpekerja'],2023-01-18 04:25:31,,in,gvumble,1172.0,6389.0,,False,0,0,0,9,[],"['Masih Pro Kontra, Ternyata Ini Urgensi Terbitnya Perppu Cipta Kerja - Halaman 2 - Parapuan']",,,,
pabrik karyawan ujung somasi proses hukum lanjut,['beritagresik'],2023-01-18 04:26:21,,in,andywartawan,7.0,173.0,"Jawa Timur, Indonesia",False,0,0,0,302,[],['Pabrik PHK Karyawan Berujung Somasi dan Proses Hukum Berlanjut'],,,,
penetapn perppu ciptaker akn jamin sejahtera kerja kerja kena akn jaminn kehilangn kerja gaji latih retraining reskilling,['ciptakersejahterakanpekerja'],2023-01-18 04:35:38,['replied_to'],in,Anak_Senja90,687.0,13590.0,"Denpasar Selatan, Indonesia",False,0,1,0,6,[],"['Masih Pro Kontra, Ternyata Ini Urgensi Terbitnya Perppu Cipta Kerja - Halaman 2 - Parapuan']",,,,
enam kerja kena,['ciptakersejahterakanpekerja'],2023-01-18 04:35:40,['replied_to'],in,Anak_Senja90,687.0,13590.0,"Denpasar Selatan, Indonesia",False,0,1,0,6,[],['Anggota DPR: Pemerintah perlu jelaskan urgensi Perppu Ciptaker'],,,,
usaha mangkas karyawan usaha kripto singapura cryptocom kurang beban biaya tingkat waspada elo risiko,"['coinbase', 'kripto']",2023-01-18 04:37:10,,in,IndonesiaOctafx,2.0,380.0,,False,0,0,0,260,[],[],,,,
penetapn perppu ciptaker akn jamin sejahtera kerja kerja kena akn diberikn jaminn kehilangn kerja gaji latih retraining reskilling,['ciptakersejahterakanpekerja'],2023-01-18 04:41:35,['replied_to'],in,vabinho_28,203.0,978.0,,False,0,1,0,10,[],"['Masih Pro Kontra, Ternyata Ini Urgensi Terbitnya Perppu Cipta Kerja - Halaman 2 - Parapuan']",,,,
kerja kena jamin hilang kerja persen gaji latih retraining reskilling,['ciptakersejahterakanpekerja'],2023-01-18 04:44:04,['replied_to'],in,corinasocialy,159.0,9869.0,,False,0,1,0,11,[],"['Masih Pro Kontra, Ternyata Ini Urgensi Terbitnya Perppu Cipta Kerja - Halaman 2 - Parapuan']",,,,
enam kerja kena airlangga situasi ekonomi normal mudah usaha iklim,['ciptakersejahterakanpekerja'],2023-01-18 04:50:50,['replied_to'],in,Apede16,299.0,12165.0,seminyak,False,0,1,0,6,[],['Anggota DPR: Pemerintah perlu jelaskan urgensi Perppu Ciptaker'],,,,
bincang kait startup dominasi fenomena layoff,"['startup', 'neverendinglearningandimprovement']",2023-01-18 04:50:51,['replied_to'],in,NoLimitID,401.0,3615.0,Indonesia,False,0,1,0,152,[],[],,,,
intai indonesia gus muhaimin perintah ambil bijak ancam tambah anggur indonesia,"['gusmuhaimin', 'muhaiminiskandar', 'pkb']",2023-01-18 05:08:58,,in,DPP_PKB,660.0,87742.0,Jalan Raden Saleh No 9 Jakarta,True,36,10,2,2796,['cakiminow'],[],,,,
kabar buruk microsoft laku puluh ribu karyawan,['microsoft'],2023-01-18 06:33:02,,in,jpnncom,0.0,937171.0,Indonesia,False,0,0,0,44,[],"['Kabar Buruk, Microsoft Bakal Lakukan PHK Terhadap Puluhan Ribu Karyawan']",,,,
juta jiwa masuk kategori miskin dasar rilis baru badan pusat statistik bps,"['focus', 'bisnis', 'bisnisupdate']",2023-01-18 07:00:03,,in,kumparan,3.0,953869.0,,True,0,0,0,516,[],['BPS soal Pemicu Kemiskinan: PHK Sektor Padat Karya hingga Harga BBM'],,,,
rencana karyawan microsoft picu proyeksi turun jual komputer laptop ekonomi global buruk bayang resesi,"['bisnisupdate', 'update', 'bisnis', 'oneliner']",2023-01-18 07:01:30,,in,kumparan,3.0,953869.0,,True,4,1,0,997,[],['Microsoft Bakal PHK 11.000 Karyawan'],,,,
pabrik sepatu bandung tahan karyawan gejolak ekonomi pandemi,"['kumparanbisnis', 'bisnisupdate']",2023-01-18 07:15:36,,in,kumparan,3.0,953869.0,,True,0,0,0,609,[],['Pabrik Sepatu Asal Bandung Ini Kebal Hadapi Badai PHK'],,,,
gelombang putus hubung kerja raksasa teknologi dunia kali microsoft kabar mangkas karyawannya eksekusi rabu,"['internasional', 'adadikompas']",2023-01-18 07:53:35,,in,KompasData,124.0,30337.0,"Palmerah, Jakarta",False,0,0,0,55,[],['Microsoft Bersiap Pangkas Kembali Karyawannya'],,,,
